"PaperID","IndividualID","Virus_ICTV","Virus_strain_isolate","Host_Upham","Host_order","aggression","lethargy","vocalization","sensitivity","appetite","skin_issue","weight_loss","movement","eye_nose","pneumonia","neural_damage","respiratory_damage","reproductive_damage","digestive_damage","external_damage","internal_damage","severity_rank","Susceptible_YN"
56,"4_56","Venezuelan equine encephalitis virus","3880","Proechimys_semispinosus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
56,"5_56","Venezuelan equine encephalitis virus","3880","Proechimys_semispinosus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
56,"6_56","Venezuelan equine encephalitis virus","3880","Proechimys_semispinosus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
56,"7_56","Venezuelan equine encephalitis virus","3880","Proechimys_semispinosus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
56,"8_56","Venezuelan equine encephalitis virus","3880","Proechimys_semispinosus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
56,"9_56","Venezuelan equine encephalitis virus","3880","Proechimys_semispinosus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
56,"10_56","Venezuelan equine encephalitis virus","3880","Proechimys_semispinosus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
56,"11_56","Venezuelan equine encephalitis virus","3880","Sigmodon_hispidus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
56,"12_56","Venezuelan equine encephalitis virus","3880","Sigmodon_hispidus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
56,"13_56","Venezuelan equine encephalitis virus","3880","Sigmodon_hispidus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
56,"14_56","Venezuelan equine encephalitis virus","3880","Sigmodon_hispidus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
56,"15_56","Venezuelan equine encephalitis virus","3880","Sigmodon_hispidus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
56,"16_56","Venezuelan equine encephalitis virus","3880","Sigmodon_hispidus","Rodentia",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
56,"17_56","Venezuelan equine encephalitis virus","3880","Zygodontomys_brevicauda","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
56,"18_56","Venezuelan equine encephalitis virus","3880","Zygodontomys_brevicauda","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
56,"19_56","Venezuelan equine encephalitis virus","3880","Zygodontomys_brevicauda","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
56,"20_56","Venezuelan equine encephalitis virus","3880","Hylaeamys_megacephalus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
56,"21_56","Venezuelan equine encephalitis virus","3880","Hylaeamys_megacephalus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
56,"22_56","Venezuelan equine encephalitis virus","3880","Sigmodon_hispidus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
56,"23_56","Venezuelan equine encephalitis virus","3880","Sigmodon_hispidus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
56,"24_56","Venezuelan equine encephalitis virus","3880","Sigmodon_hispidus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
56,"25_56","Venezuelan equine encephalitis virus","3880","Sigmodon_hispidus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
60,"1_60","Colorado tick fever coltivirus","Florio-2","Erethizon_dorsatum","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
60,"2_60","Colorado tick fever coltivirus","K-5107","Erethizon_dorsatum","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
60,"3_60","Colorado tick fever coltivirus","Florio-2","Erethizon_dorsatum","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
60,"4_60","Colorado tick fever coltivirus","Florio-2","Erethizon_dorsatum","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
60,"5_60","Colorado tick fever coltivirus","Florio-2","Erethizon_dorsatum","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
60,"6_60","Colorado tick fever coltivirus","K-5107","Erethizon_dorsatum","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
60,"7_60","Colorado tick fever coltivirus","Florio-2","Erethizon_dorsatum","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"1_63","Lyssavirus rabies","EfV1","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"2_63","Lyssavirus rabies","EfV1","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"3_63","Lyssavirus rabies","EfV1","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"4_63","Lyssavirus rabies","EfV1","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
63,"5_63","Lyssavirus rabies","EfV1","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"6_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
63,"7_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
63,"8_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
63,"9_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
63,"10_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
63,"11_63","Lyssavirus rabies","LnV1","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"12_63","Lyssavirus rabies","LnV1","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"13_63","Lyssavirus rabies","LnV1","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"14_63","Lyssavirus rabies","LnV1","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
63,"15_63","Lyssavirus rabies","LnV1","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"16_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"17_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"18_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"19_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"20_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"21_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"22_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"23_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"24_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"25_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"26_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"27_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"28_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"29_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
63,"30_63","Lyssavirus rabies","EfV2","Eptesicus_fuscus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
66,"1_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
66,"2_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
66,"3_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
66,"4_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
66,"5_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
66,"6_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
66,"7_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
66,"8_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
66,"9_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
66,"10_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
66,"11_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
66,"12_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
66,"13_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
66,"14_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
66,"15_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
66,"16_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
66,"17_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
66,"18_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,"Y"
66,"19_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
66,"20_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
66,"21_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
66,"22_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
66,"23_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
66,"24_66","Lyssavirus rabies","CASS-88","Desmodus_rotundus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
70,"1_70","Marburg marburgvirus","SPU 148/99/I Watsa","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
70,"2_70","Marburg marburgvirus","SPU 148/99/I Watsa","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
70,"3_70","Marburg marburgvirus","SPU 148/99/I Watsa","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
70,"4_70","Marburg marburgvirus","SPU 148/99/I Watsa","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
70,"5_70","Marburg marburgvirus","SPU 148/99/I Watsa","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
70,"6_70","Marburg marburgvirus","SPU 148/99/I Watsa","Rousettus_aegyptiacus","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
71,"1_71","Kyasanur Forest disease virus","616104-10","Hystrix_indica","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
71,"2_71","Kyasanur Forest disease virus","616104-10","Hystrix_indica","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
71,"5_71","Kyasanur Forest disease virus","41381","Hystrix_indica","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Y"
71,"7_71","Kyasanur Forest disease virus","44881","Hystrix_indica","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Y"
75,"1_75","Kyasanur Forest disease virus","616104-10","Rousettus_leschenaultii","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
75,"2_75","Kyasanur Forest disease virus","616104-10","Rousettus_leschenaultii","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
75,"3_75","Kyasanur Forest disease virus","616104-10","Rousettus_leschenaultii","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
75,"4_75","Kyasanur Forest disease virus","616104-10","Rousettus_leschenaultii","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
75,"5_75","Kyasanur Forest disease virus","616104-10","Rousettus_leschenaultii","Chiroptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
78,"1_78","Monkeypox virus","MPXV/Congo/Luc+","Funisciurus_anerythrus","Rodentia",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,"Y"
78,"2_78","Monkeypox virus","MPXV/Congo/Luc+","Funisciurus_anerythrus","Rodentia",0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,5,"Y"
78,"3_78","Monkeypox virus","MPXV/Congo/Luc+","Funisciurus_anerythrus","Rodentia",0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,4,"Y"
78,"4_78","Monkeypox virus","MPXV/Congo/Luc+","Funisciurus_anerythrus","Rodentia",0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,4,"Y"
78,"5_78","Monkeypox virus","MPXV/Congo/Luc+","Funisciurus_anerythrus","Rodentia",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,"Y"
78,"6_78","Monkeypox virus","MPXV/Congo/Luc+","Funisciurus_anerythrus","Rodentia",0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,5,"Y"
78,"7_78","Monkeypox virus","MPXV/Congo/Luc+","Funisciurus_anerythrus","Rodentia",0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,4,"Y"
78,"8_78","Monkeypox virus","MPXV/Congo/Luc+","Funisciurus_anerythrus","Rodentia",0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,4,"Y"
78,"9_78","Monkeypox virus","MPXV/Congo/Luc+","Funisciurus_anerythrus","Rodentia",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,4,"Y"
84,"1_84","Chikungunya virus","Vereeniging","Mastomys_natalensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"2_84","Chikungunya virus","Vereeniging","Mastomys_natalensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"3_84","Chikungunya virus","Vereeniging","Mastomys_natalensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"4_84","Chikungunya virus","Vereeniging","Saccostomus_campestris","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"5_84","Chikungunya virus","Vereeniging","Saccostomus_campestris","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"6_84","Chikungunya virus","Vereeniging","Saccostomus_campestris","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"7_84","Chikungunya virus","Vereeniging","Aethomys_chrysophilus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"8_84","Chikungunya virus","Vereeniging","Aethomys_chrysophilus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"9_84","Chikungunya virus","Vereeniging","Aethomys_chrysophilus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"10_84","Chikungunya virus","Vereeniging","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"11_84","Chikungunya virus","Vereeniging","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"12_84","Chikungunya virus","Vereeniging","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"13_84","Middelburg virus","AR 749","Mastomys_natalensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"14_84","Middelburg virus","AR 749","Mastomys_natalensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"15_84","Middelburg virus","AR 749","Mastomys_natalensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"16_84","Middelburg virus","AN 2366","Saccostomus_campestris","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"17_84","Middelburg virus","AN 2366","Saccostomus_campestris","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"18_84","Middelburg virus","AN 2366","Saccostomus_campestris","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"19_84","Middelburg virus","AN 2366","Aethomys_chrysophilus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"20_84","Middelburg virus","AN 2366","Aethomys_chrysophilus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"21_84","Middelburg virus","AN 2366","Aethomys_chrysophilus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"22_84","Middelburg virus","AR 749","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"23_84","Middelburg virus","AR 749","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"24_84","Middelburg virus","AR 749","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"25_84","Banzi virus","H336","Mastomys_natalensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"26_84","Banzi virus","H336","Mastomys_natalensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"27_84","Banzi virus","H336","Mastomys_natalensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"28_84","Banzi virus","H336","Saccostomus_campestris","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"29_84","Banzi virus","H336","Saccostomus_campestris","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"30_84","Banzi virus","H336","Saccostomus_campestris","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"31_84","Banzi virus","H336","Aethomys_chrysophilus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"32_84","Banzi virus","H336","Aethomys_chrysophilus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"33_84","Banzi virus","H336","Aethomys_chrysophilus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"34_84","Banzi virus","H336","Lemniscomys_griselda","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"35_84","Banzi virus","H336","Lemniscomys_griselda","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"36_84","Banzi virus","H336","Lemniscomys_griselda","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"37_84","Banzi virus","H336","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"38_84","Banzi virus","H336","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"39_84","Banzi virus","H336","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"40_84","Simbu orthobunyavirus","AR 896","Saccostomus_campestris","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"41_84","Simbu orthobunyavirus","AR 896","Saccostomus_campestris","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"42_84","Simbu orthobunyavirus","AR 896","Saccostomus_campestris","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"43_84","Simbu orthobunyavirus","AR 896","Mastomys_natalensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"44_84","Simbu orthobunyavirus","AR 896","Mastomys_natalensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"45_84","Simbu orthobunyavirus","AR 896","Mastomys_natalensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"46_84","Simbu orthobunyavirus","AR 896","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"47_84","Simbu orthobunyavirus","AR 896","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"48_84","Simbu orthobunyavirus","AR 896","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"49_84","Rift Valley fever phlebovirus","AN 2327","Mastomys_natalensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"50_84","Rift Valley fever phlebovirus","AN 2327","Mastomys_natalensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"51_84","Rift Valley fever phlebovirus","AN 2327","Mastomys_natalensis","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"52_84","Rift Valley fever phlebovirus","AN 2327","Aethomys_chrysophilus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"53_84","Rift Valley fever phlebovirus","AN 2327","Aethomys_chrysophilus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"54_84","Rift Valley fever phlebovirus","AN 2327","Aethomys_chrysophilus","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"55_84","Rift Valley fever phlebovirus","AN 2327","Saccostomus_campestris","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Y"
84,"56_84","Rift Valley fever phlebovirus","AN 2327","Saccostomus_campestris","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Y"
84,"57_84","Rift Valley fever phlebovirus","AN 2327","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"58_84","Rift Valley fever phlebovirus","AN 2327","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"59_84","Rift Valley fever phlebovirus","AN 2327","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"60_84","Bunyamwera orthobunyavirus","AR 1050","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"61_84","Bunyamwera orthobunyavirus","AR 1050","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
84,"62_84","Bunyamwera orthobunyavirus","AR 1050","Gerbilliscus_brantsii","Rodentia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Y"
